,TransactionID,id_01,id_02,id_03,id_04,id_05,id_06,id_07,id_08,id_09,id_10,id_11,id_12,id_13,id_14,id_15,id_16,id_17,id_18,id_19,id_20,id_21,id_22,id_23,id_24,id_25,id_26,id_27,id_28,id_29,id_30,id_31,id_32,id_33,id_34,id_35,id_36,id_37,id_38,DeviceType,DeviceInfo
6341,3011434,-5.0,104643.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-300.0,Found,Found,166.0,,529.0,549.0,,,,,,,,Found,Found,iOS 11.1.1,mobile safari 11.0,32.0,2048x1536,match_status:1,T,F,T,F,mobile,iOS Device
6342,3011436,-20.0,168904.0,,,4.0,-33.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,266.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
6343,3011437,-5.0,93990.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,215.0,368.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
6344,3011438,0.0,148068.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 60.0 for android,,,,F,F,T,T,mobile,HTC Desire 530 Build/MMB29M
6345,3011440,-5.0,360329.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,,325.0,597.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Trident/7.0
6346,3011442,-5.0,99824.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,529.0,222.0,,,,,,,,New,NotFound,Windows 10,firefox 57.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
6347,3011443,-5.0,254920.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 60.0 for android,,,,F,F,T,T,mobile,HTC Desire 530 Build/MMB29M
6348,3011444,-5.0,43454.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-360.0,Found,Found,166.0,,325.0,597.0,,,,,,,,Found,Found,Windows 7,ie 11.0 for desktop,24.0,1280x1024,match_status:2,T,F,T,T,desktop,Trident/7.0
6349,3011446,0.0,106329.0,,,0.0,0.0,,,,,100.0,NotFound,20.0,,New,NotFound,225.0,,271.0,507.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-G610M Build/MMB29K
6350,3011452,0.0,40463.0,,,23.0,-11.0,,,,,100.0,NotFound,,-420.0,New,NotFound,166.0,13.0,222.0,146.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,T,T,mobile,iOS Device
6351,3011453,-5.0,140387.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,15.0,312.0,333.0,,,,,,,,New,NotFound,iOS,mobile safari 9.0,32.0,1024x768,match_status:1,T,F,F,T,mobile,iOS Device
6352,3011454,-5.0,239751.0,,,3.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,633.0,597.0,,,,,,,,New,NotFound,Windows 10,firefox 57.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
6353,3011457,-5.0,43747.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-480.0,New,NotFound,166.0,,529.0,177.0,,,,,,,,New,NotFound,Windows 7,chrome 62.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
6354,3011459,-50.0,241878.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,25.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,EVA-L09 Build/HUAWEIEVA-L09
6355,3011460,-5.0,120095.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,399.0,177.0,,,,,,,,New,NotFound,Android 7.1.1,chrome 62.0 for android,32.0,2560x1440,match_status:2,T,F,T,F,mobile,XT1650
6356,3011462,-5.0,371357.0,0.0,0.0,6.0,0.0,,,0.0,0.0,100.0,Found,52.0,-300.0,Found,Found,166.0,,633.0,597.0,,,,,,,,Found,Found,Windows 10,firefox 57.0,24.0,1920x1080,match_status:2,T,F,T,F,desktop,Windows
6357,3011465,-5.0,113396.0,0.0,-8.0,0.0,-4.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,468.0,277.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
6358,3011481,-40.0,107104.0,,,1.0,0.0,,,,,100.0,NotFound,18.0,,New,NotFound,225.0,,254.0,507.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,HUAWEI VNS-L23 Build/HUAWEIVNS-L23
6359,3011482,0.0,62413.0,,,3.0,0.0,,,,,100.0,NotFound,,,New,NotFound,166.0,,100.0,549.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,match_status:1,F,F,T,T,mobile,
6360,3011484,0.0,70731.0,,,0.0,0.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,,548.0,222.0,,,,,,,,New,NotFound,Windows 10,ie 11.0 for desktop,24.0,,match_status:2,T,T,T,T,desktop,Windows
6361,3011487,-5.0,75833.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,548.0,177.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
6362,3011492,-5.0,110969.0,,,0.0,0.0,,,,,100.0,NotFound,61.0,,New,NotFound,225.0,,266.0,417.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-A720F Build/MMB29K
6363,3011495,0.0,186628.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,,266.0,417.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-A720F Build/MMB29K
6364,3011497,0.0,245091.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,43.0,,Found,Found,225.0,,266.0,417.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-A720F Build/MMB29K
6365,3011502,0.0,78874.0,,,6.0,-9.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,15.0,352.0,222.0,,,,,,,,New,NotFound,Android 7.0,chrome 62.0 for android,32.0,2220x1080,match_status:2,T,F,T,T,mobile,SM-G950U Build/NRD90M
6366,3011506,-5.0,146199.0,0.0,0.0,13.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,13.0,411.0,278.0,,,,,,,,Found,Found,Windows 7,chrome 60.0,24.0,1600x900,match_status:2,T,F,T,T,desktop,Windows
6367,3011507,-5.0,185063.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,305.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
6368,3011509,-5.0,62550.0,,,0.0,0.0,,,0.0,0.0,97.12000274658205,NotFound,52.0,-420.0,New,NotFound,166.0,,372.0,324.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
6369,3011511,-5.0,59286.0,3.0,0.0,4.0,-1.0,,,2.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,15.0,410.0,368.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1536x864,match_status:2,T,F,T,F,desktop,Windows
6370,3011517,-5.0,264504.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,Windows
6371,3011521,-5.0,28911.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,52.0,-420.0,Found,Found,166.0,,372.0,324.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
6372,3011525,-5.0,93604.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-480.0,Found,Found,166.0,12.0,542.0,222.0,,,,,,,,Found,Found,Mac OS X 10_11_6,chrome 62.0,24.0,1600x900,match_status:2,T,F,T,F,desktop,MacOS
6373,3011527,-5.0,28166.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,322.0,256.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
6374,3011530,0.0,18559.0,,,0.0,0.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,,215.0,222.0,,,,,,,,New,NotFound,Windows 10,chrome 51.0,24.0,1366x768,match_status:2,T,T,T,T,desktop,Windows
6375,3011532,0.0,14096.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-480.0,Found,Found,166.0,,215.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 51.0,24.0,1366x768,match_status:2,T,T,T,T,desktop,Windows
6376,3011534,0.0,106379.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-480.0,Found,Found,166.0,,215.0,222.0,,,,,,,,Found,Found,Windows 10,chrome 51.0,24.0,1366x768,match_status:2,T,T,T,T,desktop,Windows
6377,3011535,0.0,270031.0,,,0.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,,193.0,521.0,,,,,,,,New,NotFound,iOS 9.3.5,mobile safari 9.0,32.0,1024x768,match_status:1,T,F,T,T,mobile,iOS Device
6378,3011536,-5.0,95579.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
6379,3011540,0.0,130505.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,15.0,397.0,600.0,,,,,,,,New,NotFound,Android 7.1.1,chrome 62.0 for android,32.0,,match_status:2,T,F,T,T,mobile,SM-N950U Build/NMF26X
6380,3011541,-5.0,79406.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
6381,3011546,-20.0,74720.0,,,,,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,427.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
6382,3011547,0.0,128529.0,,,1.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,529.0,161.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari generic,32.0,2048x1536,match_status:2,T,F,T,T,mobile,iOS Device
6383,3011549,0.0,52049.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,15.0,397.0,600.0,,,,,,,,Found,Found,Android 7.1.1,chrome 62.0 for android,32.0,,match_status:2,T,F,T,T,mobile,SM-N950U Build/NMF26X
6384,3011550,0.0,159312.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,427.0,325.0,,,,,,,,Found,Found,,samsung browser 6.2,,,,F,F,T,T,mobile,SAMSUNG SM-G950F Build/NRD90M
6385,3011552,-5.0,24673.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-300.0,Found,Found,166.0,,529.0,161.0,,,,,,,,Found,Found,Windows 10,chrome 62.0,24.0,3840x2160,match_status:2,T,F,T,T,desktop,Windows
6386,3011564,0.0,83557.0,,,20.0,-53.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,15.0,122.0,256.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari generic,32.0,1136x640,match_status:2,T,F,T,T,mobile,iOS Device
6387,3011566,-5.0,250886.0,,,2.0,-7.0,,,,,100.0,NotFound,49.0,-420.0,New,NotFound,102.0,15.0,410.0,160.0,,,,,,,,New,NotFound,iOS 10.3.3,mobile safari 10.0,32.0,1136x640,match_status:1,T,F,F,F,mobile,iOS Device
6388,3011569,-5.0,240945.0,0.0,0.0,0.0,-9.0,,,0.0,0.0,100.0,Found,49.0,-480.0,Found,Found,166.0,,492.0,144.0,,,,,,,,Found,Found,iOS 11.1.2,mobile safari generic,32.0,2732x2048,match_status:2,T,F,T,F,mobile,iOS Device
6389,3011573,0.0,43854.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-480.0,Found,Found,166.0,,410.0,222.0,,,,,,,,Found,Found,iOS 11.1.2,mobile safari 11.0,32.0,2001x1125,match_status:1,T,F,T,T,mobile,iOS Device
6390,3011575,-10.0,140512.0,,,10.0,-14.0,,,0.0,0.0,96.2300033569336,NotFound,49.0,270.0,New,NotFound,152.0,12.0,410.0,532.0,,,,,,,,Found,Found,Mac OS X 10_13_1,chrome 62.0,24.0,1440x900,match_status:2,T,F,T,F,desktop,MacOS
6391,3011579,-10.0,214306.0,0.0,0.0,5.0,-14.0,,,0.0,0.0,100.0,NotFound,49.0,270.0,Found,Found,152.0,12.0,410.0,532.0,,,,,,,,Found,Found,Mac OS X 10_13_1,chrome 62.0,24.0,1440x900,match_status:2,T,F,T,F,desktop,MacOS
6392,3011584,0.0,75587.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,T,T,desktop,rv:57.0
6393,3011586,0.0,88962.0,,,0.0,0.0,,,,,100.0,NotFound,,-300.0,New,NotFound,166.0,,410.0,484.0,,,,,,,,New,NotFound,Linux,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,
6394,3011588,0.0,465960.0,,,0.0,-1.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,153.0,325.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-J700M Build/MMB29K
6395,3011589,-5.0,48931.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,100.0,500.0,,,,,,,,New,NotFound,Mac OS X 10_13_1,safari generic,24.0,2880x1800,match_status:2,T,F,F,T,desktop,MacOS
6396,3011592,0.0,40572.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,Found,,-300.0,Found,Found,166.0,15.0,397.0,600.0,,,,,,,,Found,Found,Android 7.1.1,chrome 62.0 for android,32.0,,match_status:2,T,F,T,T,mobile,SM-N950U Build/NMF26X
6397,3011593,-20.0,374610.0,,,7.0,-25.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari generic,,,,F,F,F,F,mobile,
6398,3011594,-20.0,184333.0,,,3.0,-27.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
6399,3011595,-5.0,262978.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-300.0,New,NotFound,166.0,,529.0,600.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,2208x1242,match_status:1,T,F,F,T,mobile,iOS Device
6400,3011605,0.0,154264.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,153.0,325.0,,,,,,,,Found,Found,,firefox 57.0,,,,F,F,T,T,desktop,rv:57.0
6401,3011606,0.0,92202.0,,,0.0,0.0,,,0.0,0.0,96.47000122070312,NotFound,,-360.0,New,NotFound,166.0,,410.0,186.0,,,,,,,,Found,Found,Mac OS X 10_13_1,safari generic,24.0,1920x1080,match_status:2,T,F,T,T,desktop,MacOS
6402,3011615,-5.0,206148.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,49.0,-360.0,Found,Found,225.0,,254.0,507.0,,,,,,,,Found,Found,,safari generic,,,,F,T,F,F,desktop,
6403,3011616,-5.0,137352.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,266.0,305.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,
6404,3011618,0.0,157691.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 55.0 for android,,,,F,F,T,T,mobile,SM-G531H Build/LMY48B
6405,3011619,0.0,66084.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,193.0,533.0,,,,,,,,Found,Found,Mac OS X 10_12_5,chrome 62.0,24.0,2880x1800,match_status:2,T,F,T,T,desktop,MacOS
6406,3011626,0.0,9068.0,2.0,0.0,0.0,0.0,,,2.0,0.0,100.0,NotFound,,-360.0,Found,Found,166.0,,341.0,253.0,,,,,,,,Found,Found,Mac OS X 10_13_1,safari generic,24.0,2560x1440,match_status:2,T,T,T,T,desktop,MacOS
6407,3011630,-40.0,221393.0,0.0,0.0,6.0,-100.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,13.0,266.0,563.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,CAM-L03 Build/HUAWEICAM-L03
6408,3011632,0.0,440456.0,,,1.0,0.0,,,,,100.0,NotFound,,,New,NotFound,100.0,,239.0,314.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-G570M Build/MMB29K
6409,3011637,-5.0,59055.0,,,0.0,0.0,,,0.0,0.0,95.6500015258789,Found,49.0,-360.0,New,NotFound,166.0,13.0,542.0,333.0,,,,,,,,Found,Found,Mac OS X 10_11_6,safari generic,24.0,4096x2304,match_status:2,T,F,F,F,desktop,MacOS
6410,3011638,-40.0,143164.0,0.0,0.0,6.0,-100.0,,,0.0,0.0,100.0,NotFound,20.0,,Found,Found,225.0,13.0,266.0,563.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,CAM-L03 Build/HUAWEICAM-L03
6411,3011640,-5.0,34812.0,0.0,0.0,1.0,-1.0,,,0.0,0.0,100.0,NotFound,52.0,-420.0,Found,Found,166.0,,277.0,472.0,,,,,,,,Found,Found,Windows 7,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
6412,3011653,0.0,314315.0,,,0.0,0.0,,,,,100.0,NotFound,,-360.0,New,NotFound,166.0,,621.0,272.0,,,,,,,,New,NotFound,Mac,chrome 62.0,24.0,1280x800,match_status:2,T,F,T,T,desktop,MacOS
6413,3011655,0.0,90217.0,,,0.0,0.0,,,,,100.0,NotFound,,-600.0,New,NotFound,166.0,,393.0,216.0,,,,,,,,New,NotFound,Android 5.1.1,chrome generic,32.0,1024x600,match_status:2,T,F,T,T,mobile,KFAUWI Build/LVY48F
6414,3011657,-5.0,67904.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-360.0,Found,Found,166.0,,529.0,299.0,,,,,,,,Found,Found,Windows 10,chrome 61.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
6415,3011658,-5.0,92539.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,-300.0,New,NotFound,166.0,,621.0,500.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
6416,3011665,0.0,112944.0,1.0,0.0,0.0,0.0,,,1.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,548.0,597.0,,,,,,,,Found,Found,iOS 10.3.3,mobile safari generic,32.0,2048x1536,match_status:2,T,F,T,T,mobile,iOS Device
6417,3011666,0.0,76872.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,193.0,391.0,,,,,,,,Found,Found,Mac OS X 10_12_6,safari generic,24.0,1280x800,,T,T,T,T,desktop,MacOS
6418,3011667,-10.0,343763.0,,,0.0,0.0,,,,,100.0,NotFound,52.0,,New,NotFound,225.0,,242.0,507.0,,,,,,,,New,NotFound,,chrome 62.0,,,,F,F,T,T,desktop,
6419,3011668,-5.0,141455.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
6420,3011670,-5.0,68320.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
6421,3011671,-5.0,65386.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
6422,3011672,0.0,19655.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-480.0,Found,Found,166.0,,542.0,222.0,,,,,,,,Found,Found,Mac OS X 10_12_6,chrome 62.0,24.0,1440x900,match_status:2,T,F,T,T,desktop,MacOS
6423,3011674,-60.0,119582.0,,,1.0,-10.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,15.0,417.0,507.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
6424,3011675,0.0,151631.0,,,11.0,-38.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,12.0,321.0,177.0,,,,,,,,New,NotFound,iOS 11.0.3,mobile safari 11.0,32.0,1136x640,,T,F,T,T,mobile,iOS Device
6425,3011676,-5.0,33302.0,,,0.0,0.0,,,3.0,0.0,93.75,NotFound,52.0,-300.0,New,NotFound,166.0,15.0,215.0,111.0,,,,,,,,Found,Found,Windows 10,edge 16.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
6426,3011677,0.0,100884.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,,-300.0,Found,Found,166.0,,510.0,181.0,,,,,,,,Found,Found,Mac OS X 10_10_5,chrome 62.0,24.0,1280x800,match_status:2,T,F,T,T,desktop,MacOS
6427,3011678,0.0,250056.0,,,0.0,0.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,266.0,325.0,,,,,,,,New,NotFound,,chrome 54.0 for android,,,,F,F,T,T,mobile,D5306 Build/19.4.A.0.182
6428,3011679,-5.0,30736.0,,,,,,,,,100.0,NotFound,52.0,-360.0,New,NotFound,166.0,,318.0,178.0,,,,,,,,New,NotFound,Windows 10,chrome 62.0,24.0,1366x768,match_status:2,T,F,T,T,desktop,Windows
6429,3011680,0.0,114427.0,,,0.0,0.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,,193.0,222.0,,,,,,,,New,NotFound,iOS 11.1.2,mobile safari 11.0,32.0,1334x750,match_status:1,T,F,T,T,mobile,iOS Device
6430,3011681,-5.0,260368.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,410.0,222.0,,,,,,,,New,NotFound,Mac OS X 10_9_5,safari generic,24.0,1440x900,match_status:2,T,F,F,F,desktop,MacOS
6431,3011682,-10.0,180734.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,242.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
6432,3011683,-5.0,51144.0,0.0,0.0,6.0,-6.0,,,1.0,-5.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,410.0,177.0,,,,,,,,Found,Found,Windows 7,firefox 57.0,24.0,1920x1080,match_status:2,T,F,T,T,desktop,Windows
6433,3011684,-10.0,344156.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
6434,3011687,-10.0,79853.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,242.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
6435,3011689,-15.0,232169.0,0.0,-5.0,-1.0,-27.0,,,0.0,-5.0,100.0,NotFound,20.0,,Found,Found,225.0,,345.0,507.0,,,,,,,,Found,Found,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-J700M Build/MMB29K
6436,3011690,-5.0,68776.0,0.0,0.0,1.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,-480.0,Found,Found,166.0,,193.0,177.0,,,,,,,,Found,Found,Windows 10,edge 15.0,24.0,,match_status:2,T,F,T,T,desktop,Windows
6437,3011691,-5.0,160357.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,-360.0,New,NotFound,166.0,,277.0,333.0,,,,,,,,New,NotFound,iOS 11.2.0,mobile safari 11.0,32.0,1136x640,match_status:1,T,F,T,F,mobile,iOS Device
6438,3011692,-10.0,173204.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,242.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
6439,3011693,-5.0,233738.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,427.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
6440,3011694,-5.0,126020.0,,,2.0,0.0,,,,,100.0,NotFound,49.0,-480.0,New,NotFound,166.0,,352.0,535.0,,,,,,,,New,NotFound,Android 7.0,chrome 62.0 for android,32.0,2560x1440,match_status:2,T,F,T,F,mobile,SM-G935V Build/NRD90M
6441,3011695,0.0,23936.0,0.0,0.0,0.0,0.0,,,3.0,0.0,100.0,Found,,-420.0,Found,Found,166.0,,277.0,266.0,,,,,,,,Found,Found,Mac OS X 10_10_5,chrome 62.0,24.0,2560x1600,match_status:2,T,F,T,T,desktop,MacOS
6442,3011696,0.0,96700.0,,,0.0,0.0,,,,,100.0,NotFound,,-480.0,New,NotFound,166.0,13.0,529.0,222.0,,,,,,,,New,NotFound,Android 7.0,chrome 62.0 for android,32.0,1920x1200,match_status:2,T,F,T,T,mobile,QTASUN1 Build/NRD90M
6443,3011698,-5.0,277744.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,266.0,325.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,
6444,3011703,0.0,253168.0,,,0.0,-28.0,,,,,100.0,NotFound,,,New,NotFound,225.0,,384.0,507.0,,,,,,,,New,NotFound,,chrome 62.0 for android,,,,F,F,T,T,mobile,SM-G531H Build/LMY48B
6445,3011707,-5.0,157581.0,0.0,0.0,0.0,0.0,,,0.0,0.0,100.0,NotFound,52.0,,Found,Found,225.0,,176.0,507.0,,,,,,,,Found,Found,,chrome 62.0,,,,F,F,T,T,desktop,Windows
6446,3011708,-35.0,395851.0,,,0.0,0.0,,,,,100.0,NotFound,49.0,,Unknown,,225.0,,266.0,325.0,,,,,,,,New,NotFound,,mobile safari 11.0,,,,F,F,F,T,mobile,
